"Product ID",SKU,"Matrix ID","Product Code",Name,Description,"Description HTML","Stock Type","Stock Level","Price (RRP)","Trade Price",Categories,Brand,"Product Range",Material,Size,Height,Length,Width,Weight,Colour,Image,"Created At","Updated At","Image 1","Image 2","Image 3","Image 4","Image 5","Image 6","Image 7","Image 8","Image 9","Image 10"
1653,WOLBARELIAWHITESMALL,3653,wolelia,"Wolbar Elia VariousSmall","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again!","Wolbar have launched an exciting new product. Elia is made with special fabric making them almost invisible when worn! This is a great little brief available in White or Black. Your customers need never have a Visible panty line again!","Stock Line",green,8.9900,4.0500,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Elia","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/e/l/elia_1.jpg,"2016-02-12 11:01:54","2018-01-11 10:18:52",https://www.alterego-lingerie.com/media/catalog/product/e/l/elia_1.jpg,,,,,,,,,
1663,WOLBARENYAWHITELARGE,3663,wolenya,"Wolbar Enya VariousLarge","Absolutely stunning briefs. Enya is available in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Absolutely stunning briefs. Enya is available in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>",Discontinued,amber,14.9900,7.3000,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Wolbar",Wolbar,"Wolbar Enya","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/e/n/enya_1.jpg,"2016-02-12 11:01:55","2018-01-11 10:19:30",https://www.alterego-lingerie.com/media/catalog/product/e/n/enya_1.jpg,,,,,,,,,
1664,WOLBARENYAWHITEMEDIUM,3664,wolenya,"Wolbar Enya VariousMedium","Absolutely stunning briefs. Enya is available in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Absolutely stunning briefs. Enya is available in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>",Discontinued,red,14.9900,7.3000,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Wolbar",Wolbar,"Wolbar Enya","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/e/n/enya_1.jpg,"2016-02-12 11:01:55","2018-01-11 10:19:32",https://www.alterego-lingerie.com/media/catalog/product/e/n/enya_1.jpg,,,,,,,,,
1665,WOLBARENYAWHITESMALL,3665,wolenya,"Wolbar Enya VariousSmall","Absolutely stunning briefs. Enya is available in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Absolutely stunning briefs. Enya is available in black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>",Discontinued,amber,14.9900,7.3000,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs,Wolbar",Wolbar,"Wolbar Enya","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/e/n/enya_1.jpg,"2016-02-12 11:01:55","2018-01-11 10:19:33",https://www.alterego-lingerie.com/media/catalog/product/e/n/enya_1.jpg,,,,,,,,,
1674,WOLBARETNAWHITELARGE,3674,woletna,"Wolbar Etna WhiteLarge","Pretty briefs, Etna is available in white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Pretty briefs, Etna is available in white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,8.9900,4.3800,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Etna","83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/e/t/etna.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:48",https://www.alterego-lingerie.com/media/catalog/product/e/t/etna.jpg,,,,,,,,,
1675,WOLBARETNAWHITEMEDIUM,3675,woletna,"Wolbar Etna WhiteMedium","Pretty briefs, Etna is available in white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Pretty briefs, Etna is available in white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,8.9900,4.3800,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Etna","83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/e/t/etna.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:47",https://www.alterego-lingerie.com/media/catalog/product/e/t/etna.jpg,,,,,,,,,
1676,WOLBARETNAWHITESMALL,3676,woletna,"Wolbar Etna WhiteSmall","Pretty briefs, Etna is available in white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Pretty briefs, Etna is available in white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,8.9900,4.3800,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Etna","83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0400,White,https://www.alterego-lingerie.com/media/catalog/product/e/t/etna.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:46",https://www.alterego-lingerie.com/media/catalog/product/e/t/etna.jpg,,,,,,,,,
1677,WOLBARFANDANGOBLACKLARGE,3677,wolfandan,"Wolbar Fandango VariousLarge","Fandango is a pretty thong available in black or white. Item comes boxed.","<p>Fandango is a pretty thong available in black or white. Item comes boxed.</p>",Discontinued,amber,9.9900,4.5100,"Wolbar,Thongs,Briefs & Thongs,Wolbar",Wolbar,"Wolbar Fandango","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango.jpg,"2016-02-12 11:01:56","2017-11-27 15:29:49",https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango.jpg,,,,,,,,,
1678,WOLBARFANDANGOBLACKMEDIUM,3678,wolfandan,"Wolbar Fandango VariousMedium","Fandango is a pretty thong available in black or white. Item comes boxed.","<p>Fandango is a pretty thong available in black or white. Item comes boxed.</p>",Discontinued,green,9.9900,4.5100,"Wolbar,Thongs,Briefs & Thongs,Wolbar",Wolbar,"Wolbar Fandango","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango.jpg,"2016-02-12 11:01:56","2017-11-27 15:29:47",https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango.jpg,,,,,,,,,
1679,WOLBARFANDANGOBLACKSMALL,3679,wolfandan,"Wolbar Fandango VariousSmall","Fandango is a pretty thong available in black or white. Item comes boxed.","<p>Fandango is a pretty thong available in black or white. Item comes boxed.</p>",Discontinued,green,9.9900,4.5100,"Wolbar,Thongs,Briefs & Thongs,Wolbar",Wolbar,"Wolbar Fandango","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0300,Black,https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango.jpg,"2016-02-12 11:01:56","2017-11-27 15:29:45",https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango.jpg,,,,,,,,,
1680,WOLBARFANDANGOWHITELARGE,3680,wolfandan,"Wolbar Fandango VariousLarge","Fandango is a pretty thong available in black or white. Item comes boxed.","<p>Fandango is a pretty thong available in black or white. Item comes boxed.</p>","Stock Line",green,9.9900,4.5100,"Briefs & Thongs,Thong,Wolbar,Thongs,Briefs & Thongs",Wolbar,"Wolbar Fandango","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango_1.jpg,"2016-02-12 11:01:56","2018-01-11 10:19:55",https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango_1.jpg,,,,,,,,,
1681,WOLBARFANDANGOWHITEMEDIUM,3681,wolfandan,"Wolbar Fandango VariousMedium","Fandango is a pretty thong available in black or white. Item comes boxed.","<p>Fandango is a pretty thong available in black or white. Item comes boxed.</p>","Stock Line",green,9.9900,4.5100,"Briefs & Thongs,Thong,Wolbar,Thongs,Briefs & Thongs",Wolbar,"Wolbar Fandango","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango_1.jpg,"2016-02-12 11:01:56","2018-01-11 10:19:56",https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango_1.jpg,,,,,,,,,
1682,WOLBARFANDANGOWHITESMALL,3682,wolfandan,"Wolbar Fandango VariousSmall","Fandango is a pretty thong available in black or white. Item comes boxed.","<p>Fandango is a pretty thong available in black or white. Item comes boxed.</p>","Stock Line",green,9.9900,4.5100,"Briefs & Thongs,Thong,Wolbar,Thongs,Briefs & Thongs",Wolbar,"Wolbar Fandango","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0300,White,https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango_1.jpg,"2016-02-12 11:01:56","2018-01-11 10:19:57",https://www.alterego-lingerie.com/media/catalog/product/f/a/fandango_1.jpg,,,,,,,,,
1683,WOLBARFIKIBLACKLARGE,3683,wolfiki,"Wolbar Fiki VariousLarge","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.4200,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Large,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:50",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,,,,,,,,,
1684,WOLBARFIKIBLACKMEDIUM,3684,wolfiki,"Wolbar Fiki VariousMedium","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.4200,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Medium,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:49",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,,,,,,,,,
1685,WOLBARFIKIBLACKSMALL,3685,wolfiki,"Wolbar Fiki VariousSmall","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",green,10.9900,5.4200,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",Small,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:49",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,,,,,,,,,
1686,WOLBARFIKIBLACKXLARGE,3686,wolfiki,"Wolbar Fiki VariousXLarge","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.4200,"Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","MICROFIBRA 83% Polyamid, 17% Elastan (Poliuretan)",XLarge,3,16,10,0.0500,Black,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,"2016-02-12 11:01:56","2017-11-15 10:04:51",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki.jpg,,,,,,,,,
1687,WOLBARFIKIWHITELARGE,3687,wolfiki,"Wolbar Fiki VariousLarge","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.4200,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","83% Polyamid, 17% Elastan  (Poliuretan)",Large,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki_1.jpg,"2016-02-12 11:01:56","2018-01-11 10:20:01",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki_1.jpg,,,,,,,,,
1688,WOLBARFIKIWHITEMEDIUM,3688,wolfiki,"Wolbar Fiki VariousMedium","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",green,10.9900,5.4200,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","83% Polyamid, 17% Elastan  (Poliuretan)",Medium,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki_1.jpg,"2016-02-12 11:01:56","2018-01-11 10:20:02",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki_1.jpg,,,,,,,,,
1689,WOLBARFIKIWHITESMALL,3689,wolfiki,"Wolbar Fiki VariousSmall","Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.","<p>Fiki is an unusual brief available up to size XL (UK 16). Black or white. Item comes boxed. Orders placed by the first of the month will be delivered approximately the end of the same month. There is no minimum order quantity.</p>","Pre-Order Continuity",blue,10.9900,5.4200,"Briefs & Thongs,Brief,Wolbar,Briefs,Briefs & Thongs",Wolbar,"Wolbar Fiki","83% Polyamid, 17% Elastan  (Poliuretan)",Small,3,16,10,0.0500,White,https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki_1.jpg,"2016-02-12 11:01:56","2018-01-11 10:20:03",https://www.alterego-lingerie.com/media/catalog/product/f/i/fiki_1.jpg,,,,,,,,,
